username,placeLocation,latitude,longitude,code,location
Russell3939,"Mexican Hat, Utah",37.1482695,-109.8614383,US,"Mexican Hat, San Juan County, Utah, 84531, United States"
Russell3939,"Tusayan, Arizona",35.9735954,-112.1265569,US,"Tusayan, Coconino County, Arizona, 86023, United States"
Russell3939,"Grand Canyon National Park, Arizona",36.307854750000004,-112.29289603702432,US,"Grand Canyon National Park, Arizona, United States"
Russell3939,"Tusayan, Arizona",35.9735954,-112.1265569,US,"Tusayan, Coconino County, Arizona, 86023, United States"
Russell3939,"Page, Arizona",36.9148305,-111.457294,US,"Page, Coconino County, Arizona, 86040-0418, United States"
Russell3939,"Page, Arizona",36.9148305,-111.457294,US,"Page, Coconino County, Arizona, 86040-0418, United States"
Russell3939,"Big Water, Utah",37.082317,-111.664017,US,"Big Water, Kane County, Utah, United States"
Russell3939,"Page, Arizona",36.9148305,-111.457294,US,"Page, Coconino County, Arizona, 86040-0418, United States"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014,US,"أبوظبي, أبو ظبي, الإمارات العربية المتحدة"
Russell3939,"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014,US,"أبوظبي, أبو ظبي, الإمارات العربية المتحدة"
Russell3939,"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014,US,"أبوظبي, أبو ظبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Russell3939,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Outback_Australian,"Long Beach, California",33.7690164,-118.191604,AU,"Long Beach, Los Angeles County, California, United States"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Santorini, Greece",36.4071112,25.456663652707153,AU,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Santorini, Greece",36.4071112,25.456663652707153,AU,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Outback_Australian,"Mykonos, Greece",37.45142265,25.392303200095327,AU,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Outback_Australian,"Mykonos, Greece",37.45142265,25.392303200095327,AU,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Outback_Australian,"Mykonos, Greece",37.45142265,25.392303200095327,AU,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Outback_Australian,"Mykonos, Greece",37.45142265,25.392303200095327,AU,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Outback_Australian,"Mykonos, Greece",37.45142265,25.392303200095327,AU,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"Naxos, Greece",37.06001045,25.47075670857837,AU,"Νάξος, Περιφερειακή Ενότητα Νάξου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Outback_Australian,"San Diego, California",32.7174202,-117.1627728,AU,"San Diego, San Diego County, California, United States"
Outback_Australian,"Dublin, Ireland",53.3497645,-6.2602732,AU,"Dublin, Dublin 1, Leinster, Éire / Ireland"
Outback_Australian,"Reykjavik, Iceland",64.145981,-21.9422367,AU,"Reykjavíkurborg, Höfuðborgarsvæðið, Ísland"
Outback_Australian,"Reykjavik, Iceland",64.145981,-21.9422367,AU,"Reykjavíkurborg, Höfuðborgarsvæðið, Ísland"
Outback_Australian,"Reykjavik, Iceland",64.145981,-21.9422367,AU,"Reykjavíkurborg, Höfuðborgarsvæðið, Ísland"
Outback_Australian,"Glasgow, United Kingdom",55.8609825,-4.2488787,AU,"Glasgow, Glasgow City, Scotland, G2 9SN, United Kingdom"
Outback_Australian,"Glasgow, United Kingdom",55.8609825,-4.2488787,AU,"Glasgow, Glasgow City, Scotland, G2 9SN, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"Edinburgh, United Kingdom",55.9533456,-3.1883749,AU,"City of Edinburgh, Scotland, United Kingdom"
Outback_Australian,"Edinburgh, United Kingdom",55.9533456,-3.1883749,AU,"City of Edinburgh, Scotland, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"Stansted Mountfitchet, United Kingdom",51.9033564,0.198802,AU,"Stansted Mountfitchet, Uttlesford, Essex, East of England, England, CM24 8AP, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"London, United Kingdom",51.5073219,-0.1276474,AU,"London, Greater London, England, United Kingdom"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Melbourne, Australia",-37.8142176,144.9631608,AU,"Melbourne, City of Melbourne, Victoria, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Outback_Australian,"Melbourne, Australia",-37.8142176,144.9631608,AU,"Melbourne, City of Melbourne, Victoria, Australia"
Outback_Australian,"Berry, Australia",-34.7803184,150.6965854348112,AU,"Berry, Station Road, Berry, Shoalhaven City Council, New South Wales, 2535, Australia"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Phuket, Thailand",7.9366015,98.3529292,AU,"จังหวัดภูเก็ต, ประเทศไทย"
Outback_Australian,"Maroochydore, Australia",-26.6556523,153.0946684,AU,"Maroochydore, Sunshine Coast Regional, Queensland, 4558, Australia"
Nonapama,"Katherine, Australia",-14.4642313,132.2638568,AU,"Katherine, Town of Katherine, Northern Territory, 0850, Australia"
Nonapama,"Katherine, Australia",-14.4642313,132.2638568,AU,"Katherine, Town of Katherine, Northern Territory, 0850, Australia"
Nonapama,"Katherine, Australia",-14.4642313,132.2638568,AU,"Katherine, Town of Katherine, Northern Territory, 0850, Australia"
Nonapama,"Chatswood, Australia",-33.7944797,151.1818571,AU,"Chatswood, Sydney, Willoughby City Council, Lower North Shore, New South Wales, 2067, Australia"
Nonapama,"Roseville, Australia",-33.7826456,151.1827257,AU,"Roseville, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2069, Australia"
Nonapama,"Dee Why, Australia",-33.7536635,151.2899954,AU,"Dee Why, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2099, Australia"
Nonapama,"Norah Head, Australia",-33.2816667,151.5677778,AU,"Norah Head, Central Coast Council, New South Wales, 2263, Australia"
Nonapama,"Norah Head, Australia",-33.2816667,151.5677778,AU,"Norah Head, Central Coast Council, New South Wales, 2263, Australia"
Nonapama,"Terrigal, Australia",-33.4483315,151.4427717,AU,"Terrigal, Central Coast Council, New South Wales, 2260, Australia"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Narrabeen, Australia",-33.7135699,151.2978164,AU,"Narrabeen, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2101, Australia"
Nonapama,"North Narrabeen, Australia",-33.70098,151.2936426,AU,"North Narrabeen, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2101, Australia"
Nonapama,"Ginosar, Israel",32.8476404,35.5236258,AU,"גינוסר, נפת כנרת, מחוז הצפון, ישראל"
Nonapama,"Ginosar, Israel",32.8476404,35.5236258,AU,"גינוסר, נפת כנרת, מחוז הצפון, ישראל"
Nonapama,Nimrod,46.638849,-94.8808507,AU,"Nimrod, Wadena County, Minnesota, 56478, United States"
Nonapama,"Al Jubaihah, Jordan",,,AU,
Nonapama,"Beit She'an, Israel",32.4967519,35.4973022,AU,"בית שאן, נפת יזרעאל, מחוז הצפון, ישראל"
Nonapama,"Jericho, Palestinian Territories",,,AU,
Nonapama,"Jericho, Palestinian Territories",,,AU,
Nonapama,"Madaba, Jordan",31.7165941,35.7943856,AU,"مادبا, 17110, الأردن"
Nonapama,"Madaba, Jordan",31.7165941,35.7943856,AU,"مادبا, 17110, الأردن"
Nonapama,"Madaba, Jordan",31.7165941,35.7943856,AU,"مادبا, 17110, الأردن"
Nonapama,"Amman, Jordan",31.9515694,35.9239625,AU,"عمان, 2062, الأردن"
Nonapama,"Jerash, Jordan",32.278245299999995,35.889781286549265,AU,"Jerash, The Cardo, جرش, 26173, الأردن"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Kifissia, Greece",38.0714005,23.8082604,AU,"Κηφισιά, Δήμος Κηφισιάς, Περιφερειακή Ενότητα Βορείου Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 14561, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Piraeus, Greece",37.9431594,23.6470593,AU,"Πειραιάς, Δήμος Πειραιώς, Περιφερειακή Ενότητα Πειραιώς, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 18535, Ελλάς"
Nonapama,"Piraeus, Greece",37.9431594,23.6470593,AU,"Πειραιάς, Δήμος Πειραιώς, Περιφερειακή Ενότητα Πειραιώς, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 18535, Ελλάς"
Nonapama,"Piraeus, Greece",37.9431594,23.6470593,AU,"Πειραιάς, Δήμος Πειραιώς, Περιφερειακή Ενότητα Πειραιώς, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 18535, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Glyfada, Greece",37.8615966,23.7545902,AU,"Δήμος Γλυφάδας, Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, Ελλάς"
Nonapama,"Cairo, Egypt",30.0443879,31.2357257,AU,"القاهرة, محافظة القاهرة, مصر"
Nonapama,"Athens, Greece",37.9839412,23.7283052,AU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Nonapama,"Giza, Egypt",29.9870753,31.2118063,AU,"الجيزة, شارع المهدى, الجيزة, 12524, مصر"
Nonapama,"Aswan, Egypt",24.091071,32.897306,AU,"أسوان, 81521, مصر"
495drewj,"Fort Myers Beach, Florida",26.4520248,-81.948145,US,"Fort Myers Beach, Lee County, Florida, United States"
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,Barbados,13.1500331,-59.5250305,US,Barbados
495drewj,"Hydra, Greece",37.332093,23.46646349926514,US,"Ύδρα, Δήμος Ύδρας, Περιφερειακή Ενότητα Νήσων, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 18040, Ελλάς"
495drewj,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
495drewj,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
495drewj,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
495drewj,"London, United Kingdom",51.5073219,-0.1276474,US,"London, Greater London, England, United Kingdom"
495drewj,"Ambergris Caye, Belize",17.90265725,-87.98179870404411,US,"Ambergris Caye, Belize District, BELIZE, Belize"
